"","subj_idx","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","friend_name","con","ID"
"10826",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","全才","","",NA,"j","friend","421",NA,"黄","_Positive_ability","phase_015_subj_2"
"10827",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","才尽","","","new","1","new","1583","1","黄","NA_Negative_ability","phase_015_subj_2"
"10828",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","无赖","","","old","3","old","1247","1","黄","friend_Negative_morality","phase_015_subj_2"
"10829",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","无赖","","","friend","j","friend","406","1","黄","_Negative_morality","phase_015_subj_2"
"10830",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","无私","","","old","3","old","2155","1","黄","self_Positive_morality","phase_015_subj_2"
"10831",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","无私","","","self","f","self","551","1","黄","_Positive_morality","phase_015_subj_2"
"10832",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","不端","","","old","3","old","1022","1","黄","friend_Negative_morality","phase_015_subj_2"
"10833",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","不端","","","friend","f","self","664","0","黄","_Negative_morality","phase_015_subj_2"
"10834",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","毅力","","","new","1","new","2106","1","黄","NA_Positive_ability","phase_015_subj_2"
"10835",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","学霸","","","new","1","new","795","1","黄","NA_Positive_ability","phase_015_subj_2"
"10836",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","淫乱","","","new","1","new","1015","1","黄","NA_Negative_morality","phase_015_subj_2"
"10837",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","迟钝","","","new","1","new","1819","1","黄","NA_Negative_ability","phase_015_subj_2"
"10838",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","外行","","","old","3","old","1040","1","黄","friend_Negative_ability","phase_015_subj_2"
"10839",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","外行","","","friend","j","friend","408","1","黄","_Negative_ability","phase_015_subj_2"
"10840",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","马虎","","","new","1","new","1717","1","黄","NA_Negative_ability","phase_015_subj_2"
"10841",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","善心","","","old","3","old","874","1","黄","friend_Positive_morality","phase_015_subj_2"
"10842",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","善心","","","friend","f","self","507","0","黄","_Positive_morality","phase_015_subj_2"
"10843",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","忠诚","","","old","3","old","786","1","黄","self_Positive_morality","phase_015_subj_2"
"10844",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","忠诚","","","self","j","friend","317","0","黄","_Positive_morality","phase_015_subj_2"
"10845",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","逞能","","","old","3","old","883","1","黄","self_Negative_ability","phase_015_subj_2"
"10846",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","逞能","","","self","f","self","334","1","黄","_Negative_ability","phase_015_subj_2"
"10847",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","忠勇","","","new","1","new","1067","1","黄","NA_Positive_morality","phase_015_subj_2"
"10848",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","恶劣","","","old","3","old","956","1","黄","self_Negative_morality","phase_015_subj_2"
"10849",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","恶劣","","","self","j","friend","1097","0","黄","_Negative_morality","phase_015_subj_2"
"10850",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","毛糙","","","old","3","old","1349","1","黄","self_Negative_ability","phase_015_subj_2"
"10851",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","毛糙","","","self","f","self","383","1","黄","_Negative_ability","phase_015_subj_2"
"10852",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","迂拙","","","old","3","old","1479","1","黄","self_Negative_ability","phase_015_subj_2"
"10853",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","迂拙","","","self","f","self","303","1","黄","_Negative_ability","phase_015_subj_2"
"10854",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","自私","","","old","3","old","1814","1","黄","friend_Negative_morality","phase_015_subj_2"
"10855",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","自私","","","friend","j","friend","636","1","黄","_Negative_morality","phase_015_subj_2"
"10856",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","高明","","","old","3","old","1088","1","黄","self_Positive_ability","phase_015_subj_2"
"10857",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","高明","","","self","f","self","346","1","黄","_Positive_ability","phase_015_subj_2"
"10858",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","愚蠢","","","new","1","new","1711","1","黄","NA_Negative_ability","phase_015_subj_2"
"10859",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","勤恳","","","new","1","new","1688","1","黄","NA_Positive_morality","phase_015_subj_2"
"10860",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","下流","","","old","3","old","1198","1","黄","self_Negative_morality","phase_015_subj_2"
"10861",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","下流","","","self","j","friend","372","0","黄","_Negative_morality","phase_015_subj_2"
"10862",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","失信","","","old","3","old","1163","1","黄","self_Negative_morality","phase_015_subj_2"
"10863",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","失信","","","self","j","friend","235","0","黄","_Negative_morality","phase_015_subj_2"
"10864",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","精干","","","new","3","old","1224","0","黄","NA_Positive_ability","phase_015_subj_2"
"10865",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","精干","","",NA,"f","self","519",NA,"黄","_Positive_ability","phase_015_subj_2"
"10866",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","虚假","","","old","2","familiar","2364","1","黄","self_Negative_morality","phase_015_subj_2"
"10867",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","虚假","","","self","j","friend","285","0","黄","_Negative_morality","phase_015_subj_2"
"10868",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","奸险","","","new","3","old","1550","0","黄","NA_Negative_morality","phase_015_subj_2"
"10869",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","奸险","","",NA,"j","friend","267",NA,"黄","_Negative_morality","phase_015_subj_2"
"10870",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","忠良","","","new","3","old","1476","0","黄","NA_Positive_morality","phase_015_subj_2"
"10871",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","忠良","","",NA,"f","self","785",NA,"黄","_Positive_morality","phase_015_subj_2"
"10872",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","歹毒","","","old","3","old","1137","1","黄","self_Negative_morality","phase_015_subj_2"
"10873",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","歹毒","","","self","j","friend","684","0","黄","_Negative_morality","phase_015_subj_2"
"10874",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","愚痴","","","new","1","new","869","1","黄","NA_Negative_ability","phase_015_subj_2"
"10875",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","小人","","","old","3","old","1711","1","黄","self_Negative_morality","phase_015_subj_2"
"10876",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","小人","","","self","j","friend","254","0","黄","_Negative_morality","phase_015_subj_2"
"10877",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","坦荡","","","new","2","familiar","1980","0","黄","NA_Positive_morality","phase_015_subj_2"
"10878",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","坦荡","","",NA,"f","self","475",NA,"黄","_Positive_morality","phase_015_subj_2"
"10879",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","沉着","","","new","1","new","2318","1","黄","NA_Positive_ability","phase_015_subj_2"
"10880",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","高效","","","new","1","new","1057","1","黄","NA_Positive_ability","phase_015_subj_2"
"10881",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","守时","","","old","3","old","1270","1","黄","self_Positive_morality","phase_015_subj_2"
"10882",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","守时","","","self","f","self","683","1","黄","_Positive_morality","phase_015_subj_2"
"10883",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","新手","","","old","3","old","1772","1","黄","friend_Negative_ability","phase_015_subj_2"
"10884",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","新手","","","friend","j","friend","565","1","黄","_Negative_ability","phase_015_subj_2"
"10885",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","诚信","","","new","2","familiar","1849","0","黄","NA_Positive_morality","phase_015_subj_2"
"10886",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","诚信","","",NA,"f","self","605",NA,"黄","_Positive_morality","phase_015_subj_2"
"10887",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","不孝","","","old","3","old","1593","1","黄","friend_Negative_morality","phase_015_subj_2"
"10888",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","不孝","","","friend","f","self","396","0","黄","_Negative_morality","phase_015_subj_2"
"10889",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","逞强","","","old","3","old","1655","1","黄","self_Negative_ability","phase_015_subj_2"
"10890",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","逞强","","","self","f","self","285","1","黄","_Negative_ability","phase_015_subj_2"
"10891",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","阴毒","","","old","3","old","1449","1","黄","friend_Negative_morality","phase_015_subj_2"
"10892",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","阴毒","","","friend","j","friend","213","1","黄","_Negative_morality","phase_015_subj_2"
"10893",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","周到","","","new","1","new","726","1","黄","NA_Positive_ability","phase_015_subj_2"
"10894",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","高尚","","","old","3","old","1136","1","黄","friend_Positive_morality","phase_015_subj_2"
"10895",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","高尚","","","friend","f","self","346","0","黄","_Positive_morality","phase_015_subj_2"
"10896",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","废物","","","new","1","new","1177","1","黄","NA_Negative_ability","phase_015_subj_2"
"10897",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","廉正","","","new","3","old","782","0","黄","NA_Positive_morality","phase_015_subj_2"
"10898",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","廉正","","",NA,"f","self","389",NA,"黄","_Positive_morality","phase_015_subj_2"
"10899",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","厚道","","","old","2","familiar","2072","1","黄","self_Positive_morality","phase_015_subj_2"
"10900",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","厚道","","","self","f","self","743","1","黄","_Positive_morality","phase_015_subj_2"
"10901",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","腐败","","","new","2","familiar","1859","0","黄","NA_Negative_morality","phase_015_subj_2"
"10902",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","腐败","","",NA,"j","friend","480",NA,"黄","_Negative_morality","phase_015_subj_2"
"10903",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","正气","","","new","1","new","1968","1","黄","NA_Positive_morality","phase_015_subj_2"
"10904",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","聪明","","","old","1","new","1341","0","黄","self_Positive_ability","phase_015_subj_2"
"10905",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","伪善","","","new","1","new","1909","1","黄","NA_Negative_morality","phase_015_subj_2"
"10906",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","犹豫","","","new","1","new","1125","1","黄","NA_Negative_ability","phase_015_subj_2"
"10907",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","盲目","","","new","1","new","938","1","黄","NA_Negative_ability","phase_015_subj_2"
"10908",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","独断","","","old","3","old","973","1","黄","friend_Negative_ability","phase_015_subj_2"
"10909",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","独断","","","friend","j","friend","288","1","黄","_Negative_ability","phase_015_subj_2"
"10910",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","窝囊","","","new","1","new","1045","1","黄","NA_Negative_ability","phase_015_subj_2"
"10911",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","礼貌","","","new","1","new","1471","1","黄","NA_Positive_morality","phase_015_subj_2"
"10912",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","思辨","","","old","3","old","962","1","黄","self_Positive_ability","phase_015_subj_2"
"10913",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","思辨","","","self","f","self","338","1","黄","_Positive_ability","phase_015_subj_2"
"10914",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","高洁","","","new","2","familiar","2080","0","黄","NA_Positive_morality","phase_015_subj_2"
"10915",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","高洁","","",NA,"f","self","295",NA,"黄","_Positive_morality","phase_015_subj_2"
"10916",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","龌龊","","","new","1","new","1511","1","黄","NA_Negative_morality","phase_015_subj_2"
"10917",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","缺德","","","new","2","familiar","1881","0","黄","NA_Negative_morality","phase_015_subj_2"
"10918",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","缺德","","",NA,"j","friend","356",NA,"黄","_Negative_morality","phase_015_subj_2"
"10919",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","变通","","","new","1","new","879","1","黄","NA_Positive_ability","phase_015_subj_2"
"10920",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","肯干","","","old","3","old","1041","1","黄","self_Positive_ability","phase_015_subj_2"
"10921",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","肯干","","","self","f","self","430","1","黄","_Positive_ability","phase_015_subj_2"
"10922",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","短视","","","new","2","familiar","2062","0","黄","NA_Negative_ability","phase_015_subj_2"
"10923",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","短视","","",NA,"j","friend","340",NA,"黄","_Negative_ability","phase_015_subj_2"
"10924",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","利落","","","old","1","new","1707","0","黄","friend_Positive_ability","phase_015_subj_2"
"10925",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","ability","果断","","","old","3","old","1055","1","黄","friend_Positive_ability","phase_015_subj_2"
"10926",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","果断","","","friend","j","friend","472","1","黄","_Positive_ability","phase_015_subj_2"
"10927",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","背叛","","","old","3","old","1111","1","黄","friend_Negative_morality","phase_015_subj_2"
"10928",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","背叛","","","friend","j","friend","332","1","黄","_Negative_morality","phase_015_subj_2"
"10929",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","仗义","","","new","3","old","978","0","黄","NA_Positive_morality","phase_015_subj_2"
"10930",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","仗义","","",NA,"f","self","305",NA,"黄","_Positive_morality","phase_015_subj_2"
"10931",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","不良","","","new","3","old","1460","0","黄","NA_Negative_morality","phase_015_subj_2"
"10932",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","不良","","",NA,"j","friend","564",NA,"黄","_Negative_morality","phase_015_subj_2"
"10933",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","自律","","","new","1","new","1988","1","黄","NA_Positive_ability","phase_015_subj_2"
"10934",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","刻薄","","","new","1","new","1095","1","黄","NA_Negative_morality","phase_015_subj_2"
"10935",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","无助","","","new","1","new","1107","1","黄","NA_Negative_ability","phase_015_subj_2"
"10936",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","忠义","","","old","3","old","990","1","黄","friend_Positive_morality","phase_015_subj_2"
"10937",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","忠义","","","friend","f","self","705","0","黄","_Positive_morality","phase_015_subj_2"
"10938",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","敬业","","","new","1","new","2403","1","黄","NA_Positive_morality","phase_015_subj_2"
"10939",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","诡诈","","","new","3","old","972","0","黄","NA_Negative_morality","phase_015_subj_2"
"10940",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","诡诈","","",NA,"j","friend","250",NA,"黄","_Negative_morality","phase_015_subj_2"
"10941",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","拜金","","","old","3","old","757","1","黄","friend_Negative_morality","phase_015_subj_2"
"10942",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","拜金","","","friend","j","friend","272","1","黄","_Negative_morality","phase_015_subj_2"
"10943",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","弱智","","","old","3","old","1362","1","黄","friend_Negative_ability","phase_015_subj_2"
"10944",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","弱智","","","friend","j","friend","410","1","黄","_Negative_ability","phase_015_subj_2"
"10945",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","势利","","","old","3","old","3428","1","黄","friend_Negative_morality","phase_015_subj_2"
"10946",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","势利","","","friend","j","friend","179","1","黄","_Negative_morality","phase_015_subj_2"
"10947",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","狡诈","","","new","3","old","1376","0","黄","NA_Negative_morality","phase_015_subj_2"
"10948",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","狡诈","","",NA,"j","friend","267",NA,"黄","_Negative_morality","phase_015_subj_2"
"10949",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","爱国","","","new","1","new","878","1","黄","NA_Positive_morality","phase_015_subj_2"
"10950",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","庸碌","","","old","3","old","1266","1","黄","self_Negative_ability","phase_015_subj_2"
"10951",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","庸碌","","","self","f","self","313","1","黄","_Negative_ability","phase_015_subj_2"
"10952",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","义气","","","old","3","old","1136","1","黄","self_Positive_morality","phase_015_subj_2"
"10953",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","义气","","","self","j","friend","266","0","黄","_Positive_morality","phase_015_subj_2"
"10954",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","慈悲","","","new","1","new","875","1","黄","NA_Positive_morality","phase_015_subj_2"
"10955",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","清廉","","","old","3","old","1212","1","黄","self_Positive_morality","phase_015_subj_2"
"10956",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","清廉","","","self","f","self","287","1","黄","_Positive_morality","phase_015_subj_2"
"10957",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","奸诈","","","old","3","old","1124","1","黄","friend_Negative_morality","phase_015_subj_2"
"10958",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","奸诈","","","friend","j","friend","266","1","黄","_Negative_morality","phase_015_subj_2"
"10959",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","干练","","","new","2","familiar","1757","0","黄","NA_Positive_ability","phase_015_subj_2"
"10960",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","干练","","",NA,"f","self","1015",NA,"黄","_Positive_ability","phase_015_subj_2"
"10961",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","无为","","","old","3","old","1584","1","黄","friend_Negative_ability","phase_015_subj_2"
"10962",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","无为","","","friend","j","friend","168","1","黄","_Negative_ability","phase_015_subj_2"
"10963",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Positive","morality","刚正","","","old","3","old","767","1","黄","friend_Positive_morality","phase_015_subj_2"
"10964",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","刚正","","","friend","f","self","312","0","黄","_Positive_morality","phase_015_subj_2"
"10965",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","敏捷","","","new","1","new","1534","1","黄","NA_Positive_ability","phase_015_subj_2"
"10966",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","依靠","","","old","3","old","1006","1","黄","self_Negative_ability","phase_015_subj_2"
"10967",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","依靠","","","self","f","self","265","1","黄","_Negative_ability","phase_015_subj_2"
"10968",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","骁勇","","","new","1","new","1073","1","黄","NA_Positive_ability","phase_015_subj_2"
"10969",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","ability","拖拉","","","old","3","old","4241","1","黄","self_Negative_ability","phase_015_subj_2"
"10970",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","拖拉","","","self","f","self","347","1","黄","_Negative_ability","phase_015_subj_2"
"10971",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","独立","","","old","3","old","735","1","黄","self_Positive_ability","phase_015_subj_2"
"10972",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","独立","","","self","f","self","267","1","黄","_Positive_ability","phase_015_subj_2"
"10973",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","利己","","","old","3","old","1497","1","黄","self_Negative_morality","phase_015_subj_2"
"10974",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","利己","","","self","j","friend","263","0","黄","_Negative_morality","phase_015_subj_2"
"10975",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","拖延","","","old","3","old","1163","1","黄","friend_Negative_ability","phase_015_subj_2"
"10976",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","拖延","","","friend","f","self","1081","0","黄","_Negative_ability","phase_015_subj_2"
"10977",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","邪恶","","","old","1","new","1128","0","黄","self_Negative_morality","phase_015_subj_2"
"10978",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","扎实","","","new","1","new","1230","1","黄","NA_Positive_ability","phase_015_subj_2"
"10979",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","守信","","","new","3","old","910","0","黄","NA_Positive_morality","phase_015_subj_2"
"10980",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","守信","","",NA,"f","self","284",NA,"黄","_Positive_morality","phase_015_subj_2"
"10981",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","奉献","","","old","1","new","1245","0","黄","self_Positive_morality","phase_015_subj_2"
"10982",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","morality","热心","","","new","2","familiar","1636","0","黄","NA_Positive_morality","phase_015_subj_2"
"10983",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","热心","","",NA,"f","self","548",NA,"黄","_Positive_morality","phase_015_subj_2"
"10984",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","业余","","","new","1","new","773","1","黄","NA_Negative_ability","phase_015_subj_2"
"10985",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","ability","粗心","","","old","1","new","1248","0","黄","friend_Negative_ability","phase_015_subj_2"
"10986",801783599631310848,12,"Male","SRET","RJ_formal1","self","Negative","morality","低劣","","","old","3","old","981","1","黄","self_Negative_morality","phase_015_subj_2"
"10987",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","低劣","","","self","j","friend","237","0","黄","_Negative_morality","phase_015_subj_2"
"10988",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Positive","ability","细心","","","new","1","new","1229","1","黄","NA_Positive_ability","phase_015_subj_2"
"10989",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","morality","好心","","","old","2","familiar","1895","1","黄","self_Positive_morality","phase_015_subj_2"
"10990",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","morality","好心","","","self","f","self","275","1","黄","_Positive_morality","phase_015_subj_2"
"10991",801783599631310848,12,"Male","SRET","RJ_formal1","self","Positive","ability","娴熟","","","old","3","old","958","1","黄","self_Positive_ability","phase_015_subj_2"
"10992",801783599631310848,12,"Male","SRET","RJ_formal_2","","Positive","ability","娴熟","","","self","f","self","245","1","黄","_Positive_ability","phase_015_subj_2"
"10993",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","蛇蝎","","","new","1","new","1114","1","黄","NA_Negative_morality","phase_015_subj_2"
"10994",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","ability","浅薄","","","new","2","familiar","1478","0","黄","NA_Negative_ability","phase_015_subj_2"
"10995",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","ability","浅薄","","",NA,"j","friend","213",NA,"黄","_Negative_ability","phase_015_subj_2"
"10996",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","虚伪","","","new","2","familiar","1511","0","黄","NA_Negative_morality","phase_015_subj_2"
"10997",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","虚伪","","",NA,"j","friend","270",NA,"黄","_Negative_morality","phase_015_subj_2"
"10998",801783599631310848,12,"Male","SRET","RJ_formal1",NA,"Negative","morality","不仁","","","new","2","familiar","2151","0","黄","NA_Negative_morality","phase_015_subj_2"
"10999",801783599631310848,12,"Male","SRET","RJ_formal_2","","Negative","morality","不仁","","",NA,"j","friend","229",NA,"黄","_Negative_morality","phase_015_subj_2"
"11000",801783599631310848,12,"Male","SRET","RJ_formal1","friend","Negative","morality","狡狯","","","old","3","old","995","1","黄","friend_Negative_morality","phase_015_subj_2"
