"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","identity","Image","word","condition","task_id","screen_id","time_stamp","version_attrib","version_target","IAT","RT","varname","summary","version_attrib2","version_target2","question_order" 
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1036","1844135","0.0-7.0-1.1-4.1-0.1-1.23","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"446","","j","psychophysics","1037","1845583","0.0-7.0-1.1-4.1-0.1-0.24","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.659848837211708","768","428","f","false","match","img/pentagon.png","五边","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1038","1846084","0.0-7.0-1.1-4.1-0.1-1.24","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"479","","f","psychophysics","1039","1847567","0.0-7.0-1.1-4.1-0.1-0.25","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.660159090909556","768","428","f","true","match","img/triangle.png","三角","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1040","1848068","0.0-7.0-1.1-4.1-0.1-1.25","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"515","","f","psychophysics","1041","1849585","0.0-7.0-1.1-4.1-0.1-0.26","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.663055555556074","768","428","f","true","match","img/pentagon.png","五边","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1042","1850088","0.0-7.0-1.1-4.1-0.1-1.26","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"598","","f","psychophysics","1043","1851688","0.0-7.0-1.1-4.1-0.1-0.27","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.659326315788846","768","428","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1044","1852189","0.0-7.0-1.1-4.1-0.1-1.27","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"565","","j","psychophysics","1045","1853757","0.0-7.0-1.1-4.1-0.1-0.28","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.657532608695835","768","428","j","true","nonmatch","img/square.png","三角","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1046","1854258","0.0-7.0-1.1-4.1-0.1-1.28","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"649","","j","psychophysics","1047","1855915","0.0-7.0-1.1-4.1-0.1-0.29","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.660714285714285","768","428","j","true","nonmatch","img/triangle.png","方形","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1048","1856416","0.0-7.0-1.1-4.1-0.1-1.29","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"647","","f","psychophysics","1049","1858064","0.0-7.0-1.1-4.1-0.1-0.30","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.66176530612129","768","428","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1050","1858566","0.0-7.0-1.1-4.1-0.1-1.30","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"628","","j","psychophysics","1051","1860197","0.0-7.0-1.1-4.1-0.1-0.31","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.660092783506155","768","428","j","true","nonmatch","img/pentagon.png","方形","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1052","1860700","0.0-7.0-1.1-4.1-0.1-1.31","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"559","","j","psychophysics","1053","1862261","0.0-7.0-1.1-4.1-0.1-0.32","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66063440860229","768","428","j","true","nonmatch","img/pentagon.png","三角","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1054","1862764","0.0-7.0-1.1-4.1-0.1-1.32","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"567","","f","psychophysics","1055","1864335","0.0-7.0-1.1-4.1-0.1-0.33","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.659387096775173","768","428","f","true","match","img/triangle.png","三角","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1056","1864837","0.0-7.0-1.1-4.1-0.1-1.33","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"558","","j","psychophysics","1057","1866398","0.0-7.0-1.1-4.1-0.1-0.34","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.659413043477915","768","428","j","true","nonmatch","img/ellipse.png","三角","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1058","1866899","0.0-7.0-1.1-4.1-0.1-1.34","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"591","","f","psychophysics","1059","1868494","0.0-7.0-1.1-4.1-0.1-0.35","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.66191578947596","768","428","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1060","1868996","0.0-7.0-1.1-4.1-0.1-1.35","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"475","","j","psychophysics","1061","1870474","0.0-7.0-1.1-4.1-0.1-0.36","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.6636136363615","768","428","j","true","nonmatch","img/pentagon.png","椭圆","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1062","1870976","0.0-7.0-1.1-4.1-0.1-1.36","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"531","","j","psychophysics","1063","1872510","0.0-7.0-1.1-4.1-0.1-0.37","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.658934065933945","768","428","f","false","match","img/triangle.png","三角","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1064","1873013","0.0-7.0-1.1-4.1-0.1-1.37","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"509","","f","psychophysics","1065","1874525","0.0-7.0-1.1-4.1-0.1-0.38","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.662722222222428","768","428","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1066","1875028","0.0-7.0-1.1-4.1-0.1-1.38","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"512","","j","psychophysics","1067","1876543","0.0-7.0-1.1-4.1-0.1-0.39","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.66061111111194","768","428","f","false","match","img/pentagon.png","五边","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:red; font-size: 70px;'>错误! </span>","null","html-keyboard-response","1068","1877044","0.0-7.0-1.1-4.1-0.1-1.39","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"508","","f","psychophysics","1069","1878556","0.0-7.0-1.1-4.1-0.1-0.40","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.847898876406983","768","428","f","true","match","img/pentagon.png","五边","五边","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1070","1879058","0.0-7.0-1.1-4.1-0.1-1.40","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"592","","j","psychophysics","1071","1880653","0.0-7.0-1.1-4.1-0.1-0.41","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.659799999998587","768","428","j","true","nonmatch","img/square.png","椭圆","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1072","1881154","0.0-7.0-1.1-4.1-0.1-1.41","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"580","","f","psychophysics","1073","1882736","0.0-7.0-1.1-4.1-0.1-0.42","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.66022340425518","768","428","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1074","1883238","0.0-7.0-1.1-4.1-0.1-1.42","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"610","","j","psychophysics","1075","1884851","0.0-7.0-1.1-4.1-0.1-0.43","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.65992708333215","768","428","j","true","nonmatch","img/ellipse.png","五边","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1076","1885352","0.0-7.0-1.1-4.1-0.1-1.43","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"566","","j","psychophysics","1077","1886921","0.0-7.0-1.1-4.1-0.1-0.44","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.660645161292226","768","428","j","true","nonmatch","img/ellipse.png","方形","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1078","1887423","0.0-7.0-1.1-4.1-0.1-1.44","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"581","","j","psychophysics","1079","1889006","0.0-7.0-1.1-4.1-0.1-0.45","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.840677419354417","768","428","j","true","nonmatch","img/triangle.png","五边","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1080","1889509","0.0-7.0-1.1-4.1-0.1-1.45","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"597","","j","psychophysics","1081","1891109","0.0-7.0-1.1-4.1-0.1-0.46","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.659810526316104","768","428","j","true","nonmatch","img/triangle.png","椭圆","三角","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1082","1891611","0.0-7.0-1.1-4.1-0.1-1.46","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"566","","f","psychophysics","1083","1893179","0.0-7.0-1.1-4.1-0.1-0.47","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.662784946236197","768","428","f","true","match","img/ellipse.png","椭圆","椭圆","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1084","1893680","0.0-7.0-1.1-4.1-0.1-1.47","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"520","","j","psychophysics","1085","1895203","0.0-7.0-1.1-4.1-0.1-0.48","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","nonmatch","","","","","","","","","","","","","","key","j","16.660477777777448","768","428","j","true","nonmatch","img/square.png","五边","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
"null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","html-keyboard-response","1086","1895705","0.0-7.0-1.1-4.1-0.1-1.48","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","","","","","","","","","",""
"58427","<style>.context{color:white; font-size: 35px; line-height:40px}</style>                          <div><p class='context'>您正确回答了88% 的试次。</p><p class='context'>您的平均反应时为571毫秒。</p><p class='context'>请按空格键进入休息。</p></div>"," ","html-keyboard-response","1087","1954137","0.0-7.0-1.1-4.1-1.1","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2456","
                  <p>您当前还剩余7组实验</p>
                  <p>现在是休息时间，当您结束休息后，您可以点击 结束休息 按钮 继续。</p>
                  <p>建议休息时间还剩余<span id=""iii"">60</span>秒</p>","0","html-button-response","1088","1956603","0.0-7.0-1.1-4.1-2.1","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"679","","f","psychophysics","1089","1958292","0.0-7.0-1.1-4.1-0.2-0.49","2","2","3","2","2","2","2","2","2","2","3","4","3","2","3","2","2","2","3","3","4","5","1","2","3","3","5","5","5","1","0","1","1","0","1","1","1","1","1","-1","0","1","0","1","2","5","5","1","3","2","4","4","3","2","558365014109454336","杜","","","","match","","","","","","","","","","","","","","key","f","16.658969999998806","768","428","f","true","match","img/square.png","方形","方形","ALT1","formal_ALT1_2","","","","","","","","","",""
